Id;Costes (€);Inicio Real;Descripción;Nombre Centro;Tipo Trabajo;Equipo;Desc. Equipo;Desc. Estado;Urgencia;Especialidad;Contratista;Personal;Sector;Familia;Fecha cierre;Factura;Estado;Contrato;CCAA;Centro de Servicio;Fecha Planificada;Tipo de Trabajo
23987,000000000000000000;0;2025-09-01;limpieza exterior de climatizador;HOSPITAL DE COSLADA;H001PREV;ECCLI008;CL.HABITACIONES 3ª DCHA.;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULMM;H001;H001ECCLI;2025-09-08;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23987,000000000000000000;0;2025-09-01;limpieza exterior de climatizador;HOSPITAL DE COSLADA;H001PREV;ECCLI008;CL.HABITACIONES 3ª DCHA.;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001ECCLI;2025-09-08;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23986,000000000000000000;0;2025-09-01;limpieza exterior de climatizador;HOSPITAL DE COSLADA;H001PREV;ECCLI006;CL.HABITACIONES 2º IZQ.;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULMM;H001;H001ECCLI;2025-09-08;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23986,000000000000000000;0;2025-09-01;limpieza exterior de climatizador;HOSPITAL DE COSLADA;H001PREV;ECCLI006;CL.HABITACIONES 2º IZQ.;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001ECCLI;2025-09-08;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23985,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI011;CL DIAG. IMAGEN 2;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-30;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23984,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI002;CL.HABITACIONES PL.BAJA DCHA;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-29;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23983,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI003;CL.HABITACIONES PL 1º IZQ.;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-29;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23982,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI004;CL.HABITACIONES PL.1ª DCHA.;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-29;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23981,000000000000000000;0;2025-09-01;engrase de componentes de climatizador;HOSPITAL DE COSLADA;H001PREV;ECCLI008;CL.HABITACIONES 3ª DCHA.;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001ECCLI;2025-09-24;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23981,000000000000000000;0;2025-09-01;engrase de componentes de climatizador;HOSPITAL DE COSLADA;H001PREV;ECCLI008;CL.HABITACIONES 3ª DCHA.;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULMM;H001;H001ECCLI;2025-09-24;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23980,000000000000000000;;2025-09-01;mantenimiento cámaras;HOSPITAL DE COSLADA;H001PREV;GECAM;CÁMARAS FRIGORÍFICAS;Terminada;No Urgente;Sin Asignar;H001_SERU;0;H001;H001GECAM;2025-09-09;;70;51;Comunidad de Madrid;H001;2025-09-01;H001PREV
23979,000000000000000000;0;2025-09-01;limpieza de filtro de evaporadora de equipo;HOSPITAL DE COSLADA;H001PREV;GEEAU028-I;UD INTERIOR A/A  28 SUPERVISOR QUIROFANO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULFG;H001;H001GEEAU;2025-09-03;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23979,000000000000000000;0;2025-09-01;limpieza de filtro de evaporadora de equipo;HOSPITAL DE COSLADA;H001PREV;GEEAU028-I;UD INTERIOR A/A  28 SUPERVISOR QUIROFANO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001GEEAU;2025-09-03;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23978,000000000000000000;;2025-09-01;limpieza neveras alimentarias;HOSPITAL DE COSLADA;H001PREV;EQNEV;NEVERAS Y CONGELADORES AUTÓNOMOS;Terminada;No Urgente;Sin Asignar;H001_SERU;0;H001;H001EQNEV;2025-09-09;;70;51;Comunidad de Madrid;H001;2025-09-01;H001PREV
23977,000000000000000000;0;2025-09-10;mantenimiento neveras sanitarias;HOSPITAL DE COSLADA;H001PREV;EQNES;NEVERAS SANITARIAS;Validada Gestor;No Urgente;Sin Asignar;ASE;21303;H001;H001EQNES;2025-09-24;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23976,000000000000000000;0;2025-09-01;limpieza exterior de climatizador;HOSPITAL DE COSLADA;H001PREV;ECCLI007;CL.HABITACIONES 3º IZQ.;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001ECCLI;2025-09-16;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23976,000000000000000000;0;2025-09-01;limpieza exterior de climatizador;HOSPITAL DE COSLADA;H001PREV;ECCLI007;CL.HABITACIONES 3º IZQ.;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULMM;H001;H001ECCLI;2025-09-16;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23975,000000000000000000;52,750000000000000000000000000;2025-09-04;Revision MENSUAL Autocontrol Temp Calidad Agua;SANTA CRUZ DE TENERIFE 2;PRV;106DDD;DDD y Legionella;Validada Gestor;No Urgente;Sin Asignar;MON01;0;EC3803;DDD;2025-09-04;;80;36;Canarias;106;2025-09-01;PRV
23974,000000000000000000;562,50000000000000000000000000;2025-09-03;Revision MENSUAL ASCENSORES;CHAMARTIN;PRV;763ASC;Ascensores;Facturada;No Urgente;Sin Asignar;ASIME;0;CM2828;ASC;2025-09-03;FCTASM2501417;90;34;Comunidad de Madrid;763;2025-09-01;PRV
23973,000000000000000000;;2025-09-01;calibración de neveras (SANIDAD);HOSPITAL DE COSLADA;H001PREV;EQNEV;NEVERAS Y CONGELADORES AUTÓNOMOS;Terminada;No Urgente;Sin Asignar;H001_SERU;0;H001;H001EQNEV;2025-09-09;;70;51;Comunidad de Madrid;H001;2025-09-01;H001PREV
23972,000000000000000000;;2025-09-01;revisión mensual cámaras frigo. RD 552/19 IF-14;HOSPITAL DE COSLADA;H001PREVL;GECAM;CÁMARAS FRIGORÍFICAS;Terminada;No Urgente;Sin Asignar;H001_SERU;0;H001;H001GECAM;2025-09-09;;70;51;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23971,000000000000000000;;2025-09-01;calidad del aire de piscina RD 742/2013 (TARDE);HOSPITAL DE COSLADA;H001PREVL;PIVAS001;VASO;Validada Gestor;No Urgente;Sin Asignar;ASE;0;H001;H001PIVAS;2025-09-01;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23971,000000000000000000;;2025-09-01;calidad del aire de piscina RD 742/2013 (TARDE);HOSPITAL DE COSLADA;H001PREVL;PIVAS001;VASO;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001PIVAS;2025-09-01;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23970,000000000000000000;0;2025-09-01;limpieza de filtro de evaporadora de equipo;HOSPITAL DE COSLADA;H001PREV;GEEAU012-I;UD INTERIOR A/A  12 VEST  MEDICO ENTREPLA;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULFG;H001;H001GEEAU;2025-09-01;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23970,000000000000000000;0;2025-09-01;limpieza de filtro de evaporadora de equipo;HOSPITAL DE COSLADA;H001PREV;GEEAU012-I;UD INTERIOR A/A  12 VEST  MEDICO ENTREPLA;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001GEEAU;2025-09-01;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23969,000000000000000000;0;2025-09-01;calidad del agua de piscina RD 742/2013 (DIA);HOSPITAL DE COSLADA;H001PREVL;PIVAS001;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001PIVAS;2025-09-02;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23969,000000000000000000;0;2025-09-01;calidad del agua de piscina RD 742/2013 (DIA);HOSPITAL DE COSLADA;H001PREVL;PIVAS001;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULCI;H001;H001PIVAS;2025-09-02;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23968,000000000000000000;0;2025-09-01;mantenimiento piscina;HOSPITAL DE COSLADA;H001PREVL;PIVAS001;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001PIVAS;2025-09-02;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23968,000000000000000000;0;2025-09-01;mantenimiento piscina;HOSPITAL DE COSLADA;H001PREVL;PIVAS001;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULCI;H001;H001PIVAS;2025-09-02;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23966,000000000000000000;0;2025-09-01;lectura contadores de agua;HOSPITAL DE COSLADA;H001PRED;EMCOA;CONTADORES DE AGUA;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULCI;H001;H001EMCOA;2025-09-02;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PRED
23966,000000000000000000;0;2025-09-01;lectura contadores de agua;HOSPITAL DE COSLADA;H001PRED;EMCOA;CONTADORES DE AGUA;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001EMCOA;2025-09-02;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PRED
23965,010000000000000000;0;2025-09-10;mantenimiento semanal compresor de aire medicinal;HOSPITAL DE COSLADA;COR;FGCAM;COMPRESORES AIRE MEDICINAL;Validada Gestor;No Urgente;Sin Asignar;ASE;21303;H001;H001FGCAM;2025-09-16;;80;45;Comunidad de Madrid;H001;2025-09-08;COR
23965,000000000000000000;0;2025-09-01;mantenimiento semanal compresor de aire medicinal;HOSPITAL DE COSLADA;H001PREV;FGCAM;COMPRESORES AIRE MEDICINAL;Validada Gestor;No Urgente;Sin Asignar;ASE;21303;H001;H001FGCAM;2025-09-01;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23964,000000000000000000;0;2025-09-01;funcionamiento luminarias zonas comunes;HOSPITAL DE COSLADA;H001PREV;ALLUZ;LUMINARIAS ZONAS COMUNES;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULJR;H001;H001ALLUZ;2025-09-02;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREV
23964,000000000000000000;0;2025-09-01;funcionamiento luminarias zonas comunes;HOSPITAL DE COSLADA;H001PREV;ALLUZ;LUMINARIAS ZONAS COMUNES;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001ALLUZ;2025-09-02;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREV
23964,000000000000000000;0;2025-09-01;funcionamiento luminarias zonas comunes;HOSPITAL DE COSLADA;H001PREV;ALLUZ;LUMINARIAS ZONAS COMUNES;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULLA;H001;H001ALLUZ;2025-09-02;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREV
23963,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI030;CL.COCINA;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-30;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23962,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI031;CL.ZONA DE COMPRESORES;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-10-01;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23961,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI035;CL.LAVANDERÍA;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-10-01;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23960,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI032;CL.VESTUARIOS FEMENINOS ENTRE.;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-17;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23959,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI036;CL. ZONA DE AISLAMIENTO;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-10-01;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23958,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI028;CL.ADMINISTRACIÓN;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-30;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23957,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI008;CL.HABITACIONES 3ª DCHA.;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-30;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23956,000000000000000000;0;2025-09-10;mantenimiento UTAs salas limpias;HOSPITAL DE COSLADA;H001PREV;QFUTA004;CL.QUIROFANO 4 PASILLO;Validada Gestor;No Urgente;Sin Asignar;ASE;11709;H001;H001QFUTA;2025-09-16;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23955,010000000000000000;0;2025-09-23;Fuga agua filtro CL.URPO;HOSPITAL DE COSLADA;H001COR;QFUTA005;CL URPO;Validada Gestor;No Urgente;VARIOS;H001-FUL;0;H001;H001QFUTA;2025-09-26;;80;40;Comunidad de Madrid;H001;2025-09-23;H001COR
23955,010000000000000000;0;2025-09-23;Fuga agua filtro CL.URPO;HOSPITAL DE COSLADA;H001COR;QFUTA005;CL URPO;Validada Gestor;No Urgente;VARIOS;H001-FUL;H001_FULMM;H001;H001QFUTA;2025-09-26;;80;40;Comunidad de Madrid;H001;2025-09-23;H001COR
23955,000000000000000000;0;2025-09-10;mantenimiento UTAs salas limpias;HOSPITAL DE COSLADA;H001PREV;QFUTA005;CL URPO;Validada Gestor;No Urgente;Sin Asignar;ASE;11709;H001;H001QFUTA;2025-09-17;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23954,000000000000000000;0;2025-09-10;mantenimiento UTAs salas limpias;HOSPITAL DE COSLADA;H001PREV;QFUTA006;CL.ESTERILIZACIÓN;Validada Gestor;No Urgente;Sin Asignar;ASE;2410;H001;H001QFUTA;2025-09-17;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23953,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI013;CL.SALÓN DE ACTOS;Validada Gestor;No Urgente;Sin Asignar;ASE;2410;H001;H001ECCLI;2025-09-16;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23952,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI033;CL.TALLERES;Validada Gestor;No Urgente;Sin Asignar;ASE;2410;H001;H001ECCLI;2025-09-16;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23951,000000000000000000;;2025-09-01;mantenimiento trimestral sirenas RD 513/2017;HOSPITAL DE COSLADA;H001PREVL;CISIR;SIRENAS;Terminada;No Urgente;Sin Asignar;H001-INM;0;H001;H001CISIR;2025-10-13;;70;43;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23950,000000000000000000;0;2025-09-01;temperatura diaria acumuladores;HOSPITAL DE COSLADA;H001PREVL;FGACU;ACUMULADORES ACS;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001FGACU;2025-09-02;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23950,000000000000000000;0;2025-09-01;temperatura diaria acumuladores;HOSPITAL DE COSLADA;H001PREVL;FGACU;ACUMULADORES ACS;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULCI;H001;H001FGACU;2025-09-02;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23949,000000000000000000;;2025-09-01;mantenimiento secadora vapor;HOSPITAL DE COSLADA;H001PREV;EQSEC;SECADORAS;Terminada;No Urgente;Sin Asignar;H001_SERV;0;H001;H001EQSEC;2025-10-29;;70;47;Comunidad de Madrid;H001;2025-09-01;H001PREV
23948,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI012;CL.LABORATORIO;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-30;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23947,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI009;CL.URGENCIAS;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-30;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23946,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI006;CL.HABITACIONES 2º IZQ.;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-29;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23945,000000000000000000;;2025-09-01;limpieza de filtros de bombas gen. vapor;HOSPITAL DE COSLADA;H001PREV;GECALVAP;CALDERAS DE VAPOR;Validada Gestor;No Urgente;Sin Asignar;H001-INM;0;H001;0;2025-09-03;;80;0;Comunidad de Madrid;H001;2025-09-01;H001PREV
23945,000000000000000000;;2025-09-01;limpieza de filtros de bombas gen. vapor;HOSPITAL DE COSLADA;H001PREV;GECALVAP;CALDERAS DE VAPOR;Validada Gestor;No Urgente;Sin Asignar;H001-INM;H001-INM;H001;0;2025-09-03;;80;0;Comunidad de Madrid;H001;2025-09-01;H001PREV
23944,000000000000000000;;2025-09-01;mantenimiento caldera ACS (RITE ITC 3.3, 3.4, 3.5, 3.6 y 3.7);HOSPITAL DE COSLADA;H001PREVL;GECALACS;CALDERAS ACS;Validada Gestor;No Urgente;Sin Asignar;H001-INM;0;H001;0;2025-09-03;;80;0;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23944,000000000000000000;;2025-09-01;mantenimiento caldera ACS (RITE ITC 3.3, 3.4, 3.5, 3.6 y 3.7);HOSPITAL DE COSLADA;H001PREVL;GECALACS;CALDERAS ACS;Validada Gestor;No Urgente;Sin Asignar;H001-INM;H001-INM;H001;0;2025-09-03;;80;0;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23943,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI016;CL.HALL - ADMISIÓN;Validada Gestor;No Urgente;Sin Asignar;ASE;2410;H001;H001ECCLI;2025-09-17;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23942,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI018;CL.VESTUARIOS REHABILITACIÓN;Validada Gestor;No Urgente;Sin Asignar;ASE;2410;H001;H001ECCLI;2025-09-17;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23941,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI005;CL.HABITACIONES 2ª DCHA.;Validada Gestor;No Urgente;Sin Asignar;ASE;20945;H001;H001ECCLI;2025-09-29;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23940,000000000000000000;0;2025-09-01;limpieza exterior de climatizador;HOSPITAL DE COSLADA;H001PREV;ECCLI034;CL.VESTUARIOS MASCULINOS ENTRE.;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001ECCLI;2025-09-18;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23940,000000000000000000;0;2025-09-01;limpieza exterior de climatizador;HOSPITAL DE COSLADA;H001PREV;ECCLI034;CL.VESTUARIOS MASCULINOS ENTRE.;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULMM;H001;H001ECCLI;2025-09-18;;80;40;Comunidad de Madrid;H001;2025-09-01;H001PREV
23939,010000000000000000;0;2025-09-23;Comprobar correa CL.TERAPIA;HOSPITAL DE COSLADA;H001COR;ECCLI017;CL.TERAPIA OCUPACIONAL;Validada Gestor;No Urgente;EQUIPOS;H001-FUL;H001_FULMM;H001;H001ECCLI;2025-10-17;252690;80;40;Comunidad de Madrid;H001;2025-09-23;H001COR
23939,010000000000000000;0;2025-09-23;Comprobar correa CL.TERAPIA;HOSPITAL DE COSLADA;H001COR;ECCLI017;CL.TERAPIA OCUPACIONAL;Validada Gestor;No Urgente;EQUIPOS;H001-FUL;0;H001;H001ECCLI;2025-10-17;252690;80;40;Comunidad de Madrid;H001;2025-09-23;H001COR
23939,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI017;CL.TERAPIA OCUPACIONAL;Validada Gestor;No Urgente;Sin Asignar;ASE;2410;H001;H001ECCLI;2025-09-17;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23938,000000000000000000;0;2025-09-10;mantenimiento climatizador clase II;HOSPITAL DE COSLADA;H001PREV;ECCLI014;CL.SALA DE REUNIONES;Validada Gestor;No Urgente;Sin Asignar;ASE;2410;H001;H001ECCLI;2025-09-17;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23937,000000000000000000;;2025-09-01;mantenimiento calandra;HOSPITAL DE COSLADA;H001PREV;EQCAL;CALANDRA;Terminada;No Urgente;Sin Asignar;H001_SERV;0;H001;H001EQCAL;2025-10-29;;70;47;Comunidad de Madrid;H001;2025-09-01;H001PREV
23936,000000000000000000;0;2025-09-10;revisión funcionamiento grupo PCI;HOSPITAL DE COSLADA;H001PREV;CIGPI;GRUPO PRESIÓN PCI;Validada Gestor;No Urgente;Sin Asignar;ASE;21303;H001;H001CIGPI;2025-09-24;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23935,000000000000000000;68,330000000000000000000000000;2025-09-01;Revision MENSUAL Autocontrol Temp Calidad Agua;CIUTADELLA;PRV;652DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;PRO01;0;FK0703;DDD;2025-09-17;0393_25;90;125;Islas Baleares;652;2025-09-01;PRV
23934,000000000000000000;54,580000000000000000000000000;2025-09-10;Revision MENSUAL Autocontrol Temp Calidad Agua;VALDEMORO;PRV;768DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;ASIME;0;CS2813;DDD;2025-09-10;FCTASM2501417;90;34;Comunidad de Madrid;768;2025-09-01;PRV
23933,000000000000000000;54,580000000000000000000000000;2025-09-11;Revision MENSUAL Autocontrol Temp Calidad Agua;CIUDAD LINEAL;PRV;752DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;ASIME;0;CC2803;DDD;2025-09-11;FCTASM2501417;90;34;Comunidad de Madrid;752;2025-09-01;PRV
23931,000000000000000000;;2025-09-01;limpieza y desinfección de torre (RD 487/2022);HOSPITAL DE COSLADA;H001PREVL;ECTOR001;TORRE REFRIGERACIÓN 1;Terminada;No Urgente;Sin Asignar;H001_NIL;0;H001;H001ECTOR;2025-10-13;;70;48;Comunidad de Madrid;H001;2025-09-01;H001PREVL
23929,000000000000000000;301,45000000000000000000000000;2025-09-01;Revision MENSUAL CLIMATIZACION  (>70 kW);BARCELONA - SAGRERA;PRV;218AAC;Climatizacion;Facturada;No Urgente;Sin Asignar;CLE01;0;BS0802;AAC;2025-10-01;42-01-00002425F;90;7;Cataluña;218;2025-09-01;PRV
23928,000000000000000000;0;2025-09-01;limpieza plenum;HOSPITAL DE COSLADA;H001PREV;ECPLE;PLENUM;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULMM;H001;H001ECPLE;2025-09-01;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREV
23928,000000000000000000;0;2025-09-01;limpieza plenum;HOSPITAL DE COSLADA;H001PREV;ECPLE;PLENUM;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001ECPLE;2025-09-01;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREV
23927,000000000000000000;;2025-09-01;funcionamiento luminarias parking empleados;HOSPITAL DE COSLADA;H001PREV;ALPAK;ALUMBRADO PARKING;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001ALPAK;2025-09-03;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREV
23927,000000000000000000;;2025-09-01;funcionamiento luminarias parking empleados;HOSPITAL DE COSLADA;H001PREV;ALPAK;ALUMBRADO PARKING;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULJR;H001;H001ALPAK;2025-09-03;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREV
23927,000000000000000000;;2025-09-01;funcionamiento luminarias parking empleados;HOSPITAL DE COSLADA;H001PREV;ALPAK;ALUMBRADO PARKING;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULLA;H001;H001ALPAK;2025-09-03;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREV
23926,000000000000000000;54,580000000000000000000000000;2025-09-23;Revision MENSUAL Autocontrol Temp Calidad Agua;LEON;PRV;751DDD;DDD y Legionella;Facturada;No Urgente;Sin Asignar;ASIME;0;DO2401;DDD;2025-09-23;FCTASM2501413;90;34;Castilla y León;502;2025-09-01;PRV
23925,000000000000000000;0;2025-09-10;mantenimiento puertas aut. batientes;HOSPITAL DE COSLADA;H001PREV;ACPBA;PUERTAS BATIENTES;Validada Gestor;No Urgente;Sin Asignar;ASE;21303;H001;H001AC;2025-10-01;;80;45;Comunidad de Madrid;H001;2025-09-01;H001PREV
23923,000000000000000000;69,740000000000000000000000000;2025-09-01;Revision MENSUAL Autocontrol Temp Calidad Agua;PATERNA;PRV;405DDD;DDD y Legionella;Reabierta;No Urgente;Sin Asignar;COMSA01;0;GO4602;DDD;2025-10-08;;15;39;Comunidad Valenciana;405;2025-09-01;PRV
23922,000000000000000000;0;2025-09-01;mantenimiento SAI quirófanos;HOSPITAL DE COSLADA;H001PREV;BTSAI002;BTSAI002 QUIRÓFANO 5;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001BTSAI;2025-09-25;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREV
23922,000000000000000000;0;2025-09-01;mantenimiento SAI quirófanos;HOSPITAL DE COSLADA;H001PREV;BTSAI002;BTSAI002 QUIRÓFANO 5;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULLA;H001;H001BTSAI;2025-09-25;;80;41;Comunidad de Madrid;H001;2025-09-01;H001PREV
